address,district,area,bedrooms,garage,type,rent,total,area_z,bedrooms_z,garage_z,standard_score,high_standard,standard_score_type,high_standard_type
Rua Nazaré Rezek Faráh,Vila Santa Catarina,65,2,2,Apartamento,1869,3117,-0.2686746784339012,0.03257732861801848,0.8278139635038533,0.5917166136879706,0,0.9339349187482451,0
Rua Loureiro da Cruz,Aclimação,47,2,1,Apartamento,3200,4492,-0.5119061324475526,0.03257732861801848,-0.05536504964913233,-0.5346938534786664,0,-0.5364275176280561,0
Avenida Roque Petroni Júnior,Jardim das Acácias,26,1,0,Apartamento,2800,3642,-0.7956761621301458,-1.0421968680895024,-0.9385440628021179,-2.776417093021766,0,-3.3203577286016346,0
Alameda Ministro Rocha Azevedo,Cerqueira César,120,2,1,Apartamento,7000,9423,0.4745325421633668,0.03257732861801848,-0.05536504964913233,0.4517448211322529,0,0.9000259150033793,0
Rua Intendência,Brás,43,2,0,Apartamento,1600,1962,-0.5659575666728084,0.03257732861801848,-0.9385440628021179,-1.4719243008569078,0,-1.7313057340476437,0
Rua Álvaro Guimarães,Bela Vista,40,1,1,Studio e kitnet,3700,5172,-0.6064961423417503,-1.0421968680895024,-0.05536504964913233,-1.704058060080385,0,2.515278917679545,1
Rua Cotonificio Adelina,Belenzinho,130,2,2,Casa,3100,3220,0.6096611277265065,0.03257732861801848,0.8278139635038533,1.4700524198483782,0,-0.07979774427221037,0
Rua Professor Vahia de Abreu,Vila Olímpia,70,2,1,Apartamento,7260,8109,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua Doutor José de Andrade Figueira,Vila Suzana,132,3,3,Apartamento,5760,7877,0.6366868448391344,1.1073515253255395,1.7109929766568388,3.455031346821513,0,4.623027566722454,1
Rua Professor Miguel Maurício da Rocha,Brooklin Paulista,180,3,3,Casa,7361,7873,1.2853040555422046,1.1073515253255395,1.7109929766568388,4.103648557524583,1,1.9643973064249005,0
Rua Vicenza,Vila Dom Pedro Ii,59,2,1,Apartamento,8000,8839,-0.349751829771785,0.03257732861801848,-0.05536504964913233,-0.3725395508028988,0,-0.3002981862365873,0
Rua Doutor Albuquerque Lins,Santa Cecília,202,3,3,Apartamento,15000,19830,1.5825869437811118,1.1073515253255395,1.7109929766568388,4.40093144576349,1,6.000448666506022,1
Rua Turiassu,Perdizes,169,3,3,Apartamento,15000,19900,1.136662611422751,1.1073515253255395,1.7109929766568388,3.955007113405129,1,5.351093005179482,1
Rua Artur Cerqueira Mendes,Piqueri,200,4,2,Casa,2990,3117,1.555561226668484,2.1821257220330605,0.8278139635038533,4.5655009122053976,1,2.4263592387003095,0
Rua Doutor Olavo Egídio,Santana,35,1,1,Studio e kitnet,3750,6106,-0.6740604351233201,-1.0421968680895024,-0.05536504964913233,-1.7716223528619548,0,1.9718630985966665,0
Rua Senador César Lacerda Vergueiro,Sumarezinho,62,2,1,Apartamento,5890,7806,-0.3092132541028431,0.03257732861801848,-0.05536504964913233,-0.332000975133957,0,-0.24126585338872003,0
Alameda Santos,Cerqueira César,106,2,1,Apartamento,5043,6761,0.28535252237497133,0.03257732861801848,-0.05536504964913233,0.2625648013438575,0,0.6245416950466657,0
Rua Paes de Andrade,Aclimação,119,3,0,Casa,3700,3958,0.46101968360705287,1.1073515253255395,-0.9385440628021179,0.6298271461304744,0,-0.5662395463981679,0
Rua Siqueira Bueno,Belenzinho,60,2,0,Apartamento,1500,1683,-0.336238971215471,0.03257732861801848,-0.9385440628021179,-1.2422057053995705,0,-1.3967891812430628,0
Rua Doutor Nogueira de Noronha,Parque São Lucas,180,3,1,Casa,2400,2502,1.2853040555422046,1.1073515253255395,-0.05536504964913233,2.3372905312186116,0,0.6770776414854148,0
Rua Mauá,Centro,58,1,0,Studio e kitnet,1400,1804,-0.36326468832809894,-1.0421968680895024,-0.9385440628021179,-2.344005619219719,0,2.316602918655133,0
Rua Maria Eugênia,Tatuapé,120,2,1,Casa,2550,2745,0.4745325421633668,0.03257732861801848,-0.05536504964913233,0.4517448211322529,0,-0.8217620612360254,0
Rua Cupiara,Vila Santa Clara,131,4,3,Casa,3000,3398,0.6231739862828204,2.1821257220330605,1.7109929766568388,4.516292684972719,1,2.3917181281609547,0
Rua Luís Correia de Melo,Vila Cruzeiro,52,1,1,Studio e kitnet,3750,4542,-0.44434183966598273,-1.0421968680895024,-0.05536504964913233,-1.5419037574046175,0,3.8194768834784547,1
Avenida Rangel Pestana,Brás,45,1,0,Apartamento,1200,1674,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-2.946486287231809,0
Rua Isabel do Couto,Chora Menino,55,1,0,Casa,1100,1289,-0.40380326399704086,-1.0421968680895024,-0.9385440628021179,-2.384544194888661,0,-3.013413838674244,0
Rua Martins Fernandes,Imirim,125,3,4,Casa,3000,3284,0.5420968349449367,1.1073515253255395,2.594171989809824,4.243620350080301,1,2.067382474177247,0
Rua Sousa Rocha,Chácara Belenzinho,60,1,0,Casa,900,1026,-0.336238971215471,-1.0421968680895024,-0.9385440628021179,-2.316979902107091,0,-2.964261596427208,0
Rua Dª. Elias Chaves,Campos Elíseos,35,1,0,Studio e kitnet,1200,1495,-0.6740604351233201,-1.0421968680895024,-0.9385440628021179,-2.6548013660149405,0,-0.18310984912611006,0
Rua Marechal Barbacena,Vila Regente Feijó,53,1,1,Apartamento,4100,4894,-0.4308289811096688,-1.0421968680895024,-0.05536504964913233,-1.5283908988483035,0,-1.6728982936817318,0
Rua Dom José de Barros,República,27,1,0,Studio e kitnet,1100,1432,-0.7821633035738318,-1.0421968680895024,-0.9385440628021179,-2.762904234465452,0,-1.0525751596587163,0
Rua Venâncio Diniz Junqueira,São Domingos,48,1,1,Apartamento,1100,1362,-0.4983932738912386,-1.0421968680895024,-0.05536504964913233,-1.5959551916298733,0,-1.7712855150948437,0
Rua Dom Macário,Vila da Saúde,147,2,2,Casa,2180,2328,0.8393797231838438,0.03257732861801848,0.8278139635038533,1.6997710153057155,0,0.08731987936771216,0
Rua Tabatinguera,Sé,40,1,0,Apartamento,950,1296,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Viaduto Dona Paulina,Centro,21,1,0,Studio e kitnet,800,1181,-0.8632404549117156,-1.0421968680895024,-0.9385440628021179,-2.843981385803336,0,-1.704674142558171,0
Rua Ibitirama,Vila Prudente,65,2,1,Apartamento,2910,3471,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Rua Mangaratú,Casa Verde,198,3,3,Casa,3100,3324,1.528535509555856,1.1073515253255395,1.7109929766568388,4.346880011538234,1,2.14134537851423,0
Rua Mateus García,Vila Irmãos Arnoni,90,2,2,Casa em condomínio,2400,2827,0.06914678547394788,0.03257732861801848,0.8278139635038533,0.9295380775958196,0,-0.07157177270725967,0
Alfredo Pujol,Santana,100,2,2,Casa em condomínio,2913,3037,0.20427537103708754,0.03257732861801848,0.8278139635038533,1.0646666631589592,0,0.016966282644813646,0
Avenida Rudge,Bom Retiro,37,1,0,Apartamento,1817,1900,-0.6470347180106922,-1.0421968680895024,-0.9385440628021179,-2.6277756489023125,0,-3.1039058414927885,0
Rua Salvador Sala,Piqueri,112,2,0,Casa,1500,1738,0.3664296737128551,0.03257732861801848,-0.9385440628021179,-0.5395370604712443,0,-1.544065481301026,0
Rua Dom Bosco,Mooca,65,2,1,Apartamento,2500,3055,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Rua Silveira Martins,Santa Teresinha,115,2,2,Casa,3500,3665,0.406968249381797,0.03257732861801848,0.8278139635038533,1.2673595415036687,0,-0.22725447101331858,0
Rua Hugo Walter Puschnick,Alto da Mooca,150,2,2,Casa,2800,2919,0.8799182988527857,0.03257732861801848,0.8278139635038533,1.7403095909746575,0,0.11681122471593378,0
Rua Ipojuca,Tatuapé,36,1,0,Studio e kitnet,2580,3395,-0.6605475765670061,-1.0421968680895024,-0.9385440628021179,-2.6412885074586265,0,-0.07442668530953428,0
Rua Chagu,Vila Formosa,45,1,0,Apartamento,1600,1942,-0.5389318495601805,-1.0421968680895024,-0.9385440628021179,-2.519672780451801,0,-2.946486287231809,0
Rua Natividade Saldanha,São Lucas,33,1,0,Apartamento,1200,1541,-0.7010861522359481,-1.0421968680895024,-0.9385440628021179,-2.6818270831275686,0,-3.182615618623278,0
Rua Marquês de Maricá,Jardim Santa Cruz (sacomã),60,1,0,Casa,1350,1457,-0.336238971215471,-1.0421968680895024,-0.9385440628021179,-2.316979902107091,0,-2.964261596427208,0
Rua Marcos Arruda,Belém,40,1,0,Apartamento,950,1420,-0.6064961423417503,-1.0421968680895024,-0.9385440628021179,-2.5872370732333705,0,-3.044873508644921,0
Rua dos Italianos,Bom Retiro,88,3,0,Apartamento,1700,2300,0.04212106836131996,1.1073515253255395,-0.9385440628021179,0.21092853088474162,0,0.4087147004197744,0
Rua Dráusio,Paulicéia,138,2,2,Casa,2300,2398,0.7177639961770181,0.03257732861801848,0.8278139635038533,1.5781552882988898,0,-0.0011541566769527334,0
Rua Igapira,Vila Curuca,350,3,5,Casa,3800,4023,3.582490010115579,1.1073515253255395,3.4773510029628096,8.167192538403928,1,4.922893207763612,1
Rua Dom João V,Lapa,80,1,1,Apartamento,4500,5554,-0.06598180008919176,-1.0421968680895024,-0.05536504964913233,-1.1635437178278265,0,-1.1416072980509269,0
Avenida Sete de Setembro,Vila Galvão,65,2,0,Apartamento,1400,1519,-0.2686746784339012,0.03257732861801848,-0.9385440628021179,-1.1746414126180005,0,-1.2984019598299508,0
Rua dos Donatários,Mooca,90,2,0,Casa,2870,2992,0.06914678547394788,0.03257732861801848,-0.9385440628021179,-0.8368199487101515,0,-1.7603353471879846,0
Avenida Celso Garcia,Tatuapé,67,2,1,Apartamento,4800,5716,-0.24164896132127328,0.03257732861801848,-0.05536504964913233,-0.26443668235238715,0,-0.14287863197560802,0
Avenida Álvaro Ramos,Quarta Parada,85,2,0,Apartamento,2090,2255,0.0015824926923780661,0.03257732861801848,-0.9385440628021179,-0.9043842414917214,0,-0.9048530741775028,0
Rua Teodoro Sampaio,Pinheiros,100,2,0,Apartamento,3200,4118,0.20427537103708754,0.03257732861801848,-0.9385440628021179,-0.7016913631470119,0,-0.6096914099381668,0
Rua Aurora,Santa Ifigênia,38,1,0,Studio e kitnet,790,1151,-0.6335218594543782,-1.0421968680895024,-0.9385440628021179,-2.6142627903459985,0,0.14293964232361722,0
Rua Antônio de Mariz,Alto da Lapa,80,2,0,Apartamento,2600,3350,-0.06598180008919176,0.03257732861801848,-0.9385440628021179,-0.9719485342732912,0,-1.0032402955906148,0
Rua Marcondes de Andrade,Vila São José,100,2,0,Casa,2500,2606,0.20427537103708754,0.03257732861801848,-0.9385440628021179,-0.7016913631470119,0,-1.6620308626939124,0
Rua Professor Arnaldo João Semeraro,Jardim Santa Emilia,61,2,1,Apartamento,1100,1692,-0.32272611265915707,0.03257732861801848,-0.05536504964913233,-0.3455138336902709,0,-0.26094329767134244,0
Rua Treze de Maio,Bela Vista,60,2,0,Apartamento,2000,2451,-0.336238971215471,0.03257732861801848,-0.9385440628021179,-1.2422057053995705,0,-1.3967891812430628,0
Rua Caquito,Vila São Geraldo,70,2,1,Apartamento,1800,2557,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Avenida Mariana Ubaldina do Espírito Santo,Macedo,75,2,1,Apartamento,1800,2423,-0.13354609287076158,0.03257732861801848,-0.05536504964913233,-0.15633381390187542,0,0.01454092228537119,0
Rua Tabatinguera,Sé,48,2,1,Apartamento,1550,2085,-0.4983932738912386,0.03257732861801848,-0.05536504964913233,-0.5211809949223525,0,-0.5167500733454337,0
Rua Chamantá,Vila Prudente,270,3,1,Casa,7280,7612,2.501461325610461,1.1073515253255395,-0.05536504964913233,3.553447801286868,0,1.5618180019320635,0
Travessa Manuela,Vila Granada,70,1,0,Apartamento,1300,1470,-0.20111038565233139,-1.0421968680895024,-0.9385440628021179,-2.1818513165439515,0,-2.4545501801662493,0
Rua Doutor Constâncio Teani,Vila Aurora (zona Norte),42,1,0,Casa,900,1073,-0.5794704252291224,-1.0421968680895024,-0.9385440628021179,-2.560211356120743,0,-3.141209668516538,0
Rua Coronel Joviniano Brandão,Vila Prudente,68,2,2,Apartamento,3760,5063,-0.22813610276495933,0.03257732861801848,0.8278139635038533,0.6322551893569124,0,0.9929672515961122,0
Avenida Cásper Líbero,Centro,30,1,0,Apartamento,1434,1490,-0.74162472790489,-1.0421968680895024,-0.9385440628021179,-2.72236565879651,0,-3.241647951471145,0
Rua Aurora,Santa Ifigênia,44,1,0,Apartamento,1800,2230,-0.5524447081164945,-1.0421968680895024,-0.9385440628021179,-2.533185639008115,0,-2.966163731514431,0
Rua Londres,Vila Londrina,90,2,1,Casa,2000,2175,0.06914678547394788,0.03257732861801848,-0.05536504964913233,0.046359064442834025,0,-1.1166755147182417,0
Avenida Tiradentes,Jardim das Nações,63,2,0,Apartamento,1600,1962,-0.29570039554652916,0.03257732861801848,-0.9385440628021179,-1.2016671297306285,0,-1.3377568483951956,0
Rua Nova Serrana,Jardim Maringa,87,2,0,Apartamento,1450,1680,0.028608209805005995,0.03257732861801848,-0.9385440628021179,-0.8773585243790935,0,-0.865498185612258,0
Avenida João Pessoa,Jardim Utinga,65,2,1,Apartamento,2000,2514,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Rua Doutor Albuquerque Lins,Santa Cecília,85,2,1,Apartamento,4000,5057,0.0015824926923780661,0.03257732861801848,-0.05536504964913233,-0.021205228338735782,0,0.2113153651115952,0
Rua Alvorada,Vila Olímpia,65,2,1,Apartamento,3584,4681,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Rua Maria Otília,Vila Regente Feijó,42,1,1,Studio e kitnet,3360,4283,-0.5794704252291224,-1.0421968680895024,-0.05536504964913233,-1.6770323429677572,0,2.732645245312697,1
Rua Taquaruçu,Parque Jabaquara,40,1,1,Apartamento,1400,1494,-0.6064961423417503,-1.0421968680895024,-0.05536504964913233,-1.704058060080385,0,-1.928705069355823,0
Rua Aurélia,Vila Romana,83,3,1,Apartamento,2550,3484,-0.025443224420249863,1.1073515253255395,-0.05536504964913233,1.0265432512561574,0,1.4264959182957606,0
Rua Ibitirama,Vila Prudente,68,2,1,Apartamento,1400,2176,-0.22813610276495933,0.03257732861801848,-0.05536504964913233,-0.25092382379607314,0,-0.1232011876929856,0
Rua Cavour,Vila Prudente,65,2,1,Apartamento,3500,4365,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Rua Oscár Thompson,Barra Funda,108,3,0,Apartamento,3200,3914,0.31237823948759924,1.1073515253255395,-0.9385440628021179,0.48118570201102095,0,0.8022635860722225,0
Rua Ministro Gastão Mesquita,Perdizes,64,1,0,Apartamento,4000,4401,-0.2821875369902152,-1.0421968680895024,-0.9385440628021179,-2.2629284678818355,0,-2.5726148458619833,0
Rua São Constâncio,Vila Mafra,86,2,2,Apartamento,4200,5495,0.01509535124869203,0.03257732861801848,0.8278139635038533,0.8754866433705638,0,1.3471612486833155,0
Rua Aracuípe,Jardim Prudência,112,2,2,Apartamento,3992,5238,0.3664296737128551,0.03257732861801848,0.8278139635038533,1.2268209658347269,0,1.8587748000314979,0
Rua Coronel Meireles,Vila Laís,56,2,2,Apartamento,1700,2611,-0.3902904054407269,0.03257732861801848,0.8278139635038533,0.47010088668114486,0,0.7568379202046435,0
Rua Irapé,Cidade Mãe do Céu,110,2,2,Casa,3570,3930,0.33940395660022715,0.03257732861801848,0.8278139635038533,1.1997952487220989,0,-0.27640671326035465,0
Avenida Prestes Maia,Centro,37,1,0,Apartamento,1560,1986,-0.6470347180106922,-1.0421968680895024,-0.9385440628021179,-2.6277756489023125,0,-3.1039058414927885,0
Rua Pereiras,Vila Moinho Velho,150,2,1,Casa,2500,2606,0.8799182988527857,0.03257732861801848,-0.05536504964913233,0.8571305778216718,0,-0.526848607753809,0
Rua Isabel de Castela,Vila Madalena,69,2,1,Apartamento,4360,5483,-0.21462324420864537,0.03257732861801848,-0.05536504964913233,-0.23741096523975921,0,-0.10352374341036322,0
Rua Padre Isidoro,Vila Nova York,34,2,0,Studio e kitnet,1300,1350,-0.687573293679634,0.03257732861801848,-0.9385440628021179,-1.5935400278637335,0,4.5889967456444545,1
Rua Conselheiro Lafaiette,Mooca,35,1,0,Apartamento,2330,2874,-0.6740604351233201,-1.0421968680895024,-0.9385440628021179,-2.6548013660149405,0,-3.1432607300580333,0
Rua Soldado Otto Unger,Jardim do Papai,160,2,4,Casa,2160,2251,1.0150468844159253,0.03257732861801848,2.594171989809824,3.641796202843768,1,1.5024353741494916,0
Rua Domingos da Fonseca,Parque da Mooca,55,1,0,Apartamento,2360,2451,-0.40380326399704086,-1.0421968680895024,-0.9385440628021179,-2.384544194888661,0,-2.749711844405585,0
Avenida Cásper Líbero,Centro,29,1,0,Studio e kitnet,1434,1490,-0.7551375864612039,-1.0421968680895024,-0.9385440628021179,-2.735878517352824,0,-0.8352088320255647,0
Rua Sepetiba,Siciliano,52,1,0,Apartamento,2500,2796,-0.44434183966598273,-1.0421968680895024,-0.9385440628021179,-2.4250827705576032,0,-2.8087441772534523,0
Rua Anália Franco,Vila Regente Feijó,70,2,1,Apartamento,3850,4713,-0.20111038565233139,0.03257732861801848,-0.05536504964913233,-0.22389810668344523,0,-0.0838462991277408,0
Rua José Buono,Jaçanã,150,3,2,Casa,3010,3137,0.8799182988527857,1.1073515253255395,0.8278139635038533,2.8150837876821786,0,1.0258240204729414,0
Rua Conceição da Barra,Jardim São Paulo(zona Norte),233,4,2,Casa,3900,4496,2.0014855590268446,2.1821257220330605,0.8278139635038533,5.011425244563759,1,2.750764037530747,0
Rua Padre Raimundo da Silva,Vila California,115,3,2,Casa,2320,2719,0.406968249381797,1.1073515253255395,0.8278139635038533,2.3421337382111895,0,0.681758324743689,0
Rua Teodureto Souto,Cambuci,120,3,1,Casa,3200,3497,0.4745325421633668,1.1073515253255395,-0.05536504964913233,1.526519017839774,0,0.0872507345209822,0
Rua Padre Adelino,Quarta Parada,65,2,1,Apartamento,3500,4125,-0.2686746784339012,0.03257732861801848,-0.05536504964913233,-0.29146239946501507,0,-0.18223352054085282,0
Avenida Padre Arlindo Vieira,Jardim Vergueiro (sacomã),70,3,1,Apartamento,1750,2468,-0.20111038565233139,1.1073515253255395,-0.05536504964913233,0.8508760900240757,0,1.1706891426216692,0
Rua Álvaro de Carvalho,Centro,37,1,0,Apartamento,2200,2795,-0.6470347180106922,-1.0421968680895024,-0.9385440628021179,-2.6277756489023125,0,-3.1039058414927885,0
Rua Luís do Paço,Tatuapé,48,1,0,Studio e kitnet,980,1693,-0.4983932738912386,-1.0421968680895024,-0.9385440628021179,-2.479134204782859,0,1.229771280489375,0
Rua Manuel Leiroz,Vila Penteado,50,2,0,Apartamento,950,1429,-0.4713675567786107,0.03257732861801848,-0.9385440628021179,-1.3773342909627102,0,-1.593563624069287,0
Rua Conselheiro Saraiva,Santana,48,2,0,Apartamento,1900,1974,-0.4983932738912386,0.03257732861801848,-0.9385440628021179,-1.404360008075338,0,-1.6329185126345318,0
Rua Barbacena,Jardim Ana Rosa,120,2,1,Casa,2200,2318,0.4745325421633668,0.03257732861801848,-0.05536504964913233,0.4517448211322529,0,-0.8217620612360254,0
Avenida Deputado Emílio Carlos,Limão,120,2,1,Casa,2800,3286,0.4745325421633668,0.03257732861801848,-0.05536504964913233,0.4517448211322529,0,-0.8217620612360254,0
Avenida Padre Arlindo Vieira,Vila Vermelha,50,2,1,Apartamento,1272,2008,-0.4713675567786107,0.03257732861801848,-0.05536504964913233,-0.49415527780972457,0,-0.4773951847801889,0
Rua Minérios Atômicos,Vila Antonieta,44,2,0,Apartamento,1310,1606,-0.5524447081164945,0.03257732861801848,-0.9385440628021179,-1.4584114423005938,0,-1.7116282897650212,0
Rua Cancioneiro de Évora,Santo Amaro,120,3,2,Casa,4500,5225,0.4745325421633668,1.1073515253255395,0.8278139635038533,2.4096980309927596,0,0.730910566990725,0
Rua Maria Zélia,Vila Pirituba,43,1,1,Casa,1550,1624,-0.5659575666728084,-1.0421968680895024,-0.05536504964913233,-1.6635194844114432,0,-2.487719387597388,0
Rua Dona Elfrida,Chora Menino,105,3,2,Casa em condomínio,2000,2712,0.2718396638186573,1.1073515253255395,0.8278139635038533,2.2070051526480503,0,1.010400728879984,0
Rua Bela Cintra,Jardim Paulista,75,1,1,Apartamento,3906,5308,-0.13354609287076158,-1.0421968680895024,-0.05536504964913233,-1.2311080106093961,0,-1.239994519464039,0
